-19.9520981678978, 1.9369328535115485e-8
-14.907865091605125, 1.9758251587754006e-8
-9.865357913111431, 2.0202914747085483e-8
-5.747913126598945, 2.083294536091814e-8
-2.7765461152297632, 2.136364131752319e-8
-0.04598083313378254, 2.2248660859025293e-8
3.8255626456700753, 2.3397712553891325e-8
6.783470210561944, 2.4363098781912233e-8
10.465107081308155, 2.5459863548923378e-8
12.468614441751434, 2.6321006513515104e-8
14.5125389656179, 2.7113938194797422e-8
18.401612296041044, 2.7696840607737032e-8
23.44803498240625, 2.8015047364699768e-8
26.91211881328376, 2.747817575303761e-8
28.96482148070485, 2.6503069826674326e-8
30.419927665687645, 2.552914789059762e-8
31.368171015110725, 2.4595121366122204e-8
32.53415332341948, 2.4051613322598687e-8
33.25629018396733, 2.299730854498153e-8
35.01319749584986, 2.1925812528077212e-8
35.67618040491261, 2.0555157171008105e-8
34.913973495008015, 2.141904005278389e-8
36.58255596593684, 1.9488769063458278e-8
37.06516024472422, 1.874779910662324e-8
38.7477204234873, 1.6937075339875433e-8
37.77997581008757, 1.7929945047557354e-8
40.21868338400211, 1.5869753588226153e-8
41.083358288038546, 1.5160451532854815e-8
42.378085797226596, 1.417029054119279e-8
43.205513489696735, 1.342682206471527e-8
44.14517560011286, 1.276993777779762e-8
45.32410961425723, 1.180813760506472e-8
46.729457764323875, 1.0956679825287438e-8
47.902555878377306, 1.0183357611046889e-8
49.536643130599636, 9.367154425872142e-9
51.4028160272833, 8.47812491342806e-9
53.272194559228176, 7.485565254769864e-9
55.371500979093746, 6.489866813414879e-9
57.46015153856792, 5.838313196552122e-9
60.240197620970086, 5.125286150387219e-9
64.6240828033051, 4.572959207804672e-9
69.51304750378023, 4.038331401394341e-9
72.92421823445298, 3.7258208694263265e-9
