-102.14449827090527, 7.681773659129487e-9
-95.34543496588421, 5.323574375549648e-7
-88.54945106903938, 0.000001401156965145765
-81.75227245735937, 0.000002136447109904406
-77.43340900744715, 0.0000033434565822158677
-74.61728798996447, 0.0000046190757356677755
-71.57963430755007, 0.000005824133868716558
-68.1000369051097, 0.0000070134098602924765
-66.65080038263483, 0.000007986942759438415
-62.889306228125974, 0.000009271970993074777
-61.60029724842818, 0.000010377217511842778
-58.953712600026364, 0.000011837383052944516
-57.41702877589327, 0.00001291296570607003
-55.201311497946506, 0.000014138559895520083
-54.41083597301704, 0.00001565891998464879
-52.06001998034216, 0.000017147232803232662
-51.51355890456472, 0.000018480207585104738
-49.92517852062613, 0.000019950128251393355
-48.278982771887485, 0.00002162432475841882
-46.80675473158695, 0.00002299084125483919
-45.37013959296368, 0.000024387385227972936
-42.55372553920628, 0.000026527919915391263
-44.230789990286866, 0.00002543078141455404
-40.029456005590646, 0.00002825170862474868
-37.99662240508394, 0.000029836839482411974
-35.26769417256594, 0.00003098196664138135
-33.15734362857697, 0.00003213315049347287
-30.942364431002602, 0.000033441225164538694
-26.37587062545944, 0.00003462354239508881
-19.920321840924004, 0.000035135965723254235
-12.773904181956738, 0.00003524379233366088
-5.970171774278839, 0.00003524669577565562
0.8322808793517993, 0.000035392611732432683
7.632653932655614, 0.000035770923025730994
14.432907009017498, 0.000036162641742290165
21.23348002389119, 0.00003651860733015374
28.03449295421862, 0.00003682541236606091
34.835665853802, 0.00003711434083762028
41.634012629864316, 0.00003771908861265726
48.43213278281408, 0.00003834916152052029
55.22826665083633, 0.00003920120176903502
61.09334112350277, 0.00004041912944855911
66.20319740633178, 0.000041552689842420917
68.80530045750871, 0.00004260767387339175
72.81402688754079, 0.00004391249531730621
75.65693162789714, 0.000044937890582487016
78.31563399186987, 0.00004625075855138853
81.1326207292154, 0.000047429633510166915
83.68486913960899, 0.00004857015936297363
85.75258803559794, 0.00004954828702192131
88.52522117016738, 0.00005074653423378529
91.6086491960659, 0.00005177345233962849
95.00031962607179, 0.000052914281786469174
98.70100730492041, 0.00005408243367513521
102.40332686061893, 0.00005506822332582958
107.03121299430816, 0.000056301947886057326
113.20728380847632, 0.00005732603440276323
119.69484897954501, 0.00005810062653583765
126.1092342148826, 0.00005841307648686269
133.61354597996527, 0.00005788623673887676
139.19038732362665, 0.00005675421658471442
